cty,county_name,statename,state_id,csa,csa_name,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp
24003,Anne Arundel,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.762672811,0.718181818,0.815752461,0.789181692,0.844318182,0.857808858,0.862275449,0.889477668,0.895090439,0.907438017,0.718894009,0.702272727,0.773558369,0.762829404,0.803409091,0.821678322,0.832335329,0.855412566,0.865633075,0.882644628,0.000465635,0.000475195,0.000246365,0.00025093,0.000179481,0.000170773,0.000104456,9.36275E-05,6.01098E-05,5.70706E-05,0.752293578,0.714285714,0.827213823,0.783964365,0.863636364,0.837288136,0.88028169,0.886524823,0.814814815,0.897058824,0.718654434,0.699708455,0.788336933,0.759465479,0.829545455,0.820338983,0.838028169,0.836879433,0.722222222,0.897058824,0.000618319,0.000612585,0.000360393,0.000406854,0.000535605,0.000499603,0.000955894,0.000968172,0.003715135,0.001358004,0.794392523,0.731958763,0.794354839,0.797794118,0.836038961,0.868561279,0.860134003,0.889830509,0.897395003,0.907842015,0.719626168,0.711340206,0.745967742,0.768382353,0.792207792,0.822380107,0.831658292,0.857627119,0.869750133,0.882083572,0.001885648,0.002116859,0.000764112,0.000654305,0.000267232,0.000259451,0.000117255,0.000103477,6.02259E-05,5.95376E-05
24005,Baltimore,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.786941581,0.718918919,0.823848239,0.806185567,0.842105263,0.828445748,0.875696767,0.885050963,0.90599038,0.892889289,0.731958763,0.693693694,0.777777778,0.784536083,0.807894737,0.796187683,0.847826087,0.861268403,0.873633581,0.864986499,0.000337105,0.000382852,0.000156133,0.000174267,0.000102106,0.000118968,7.19158E-05,6.76586E-05,4.82719E-05,5.25584E-05,0.791762014,0.698564593,0.830945559,0.784246575,0.848648649,0.826359833,0.851351351,0.798122066,0.894736842,0.871794872,0.734553776,0.669856459,0.783667622,0.770547945,0.812612613,0.79916318,0.806306306,0.788732394,0.855263158,0.858974359,0.000446189,0.000529064,0.000242884,0.000302746,0.000274366,0.000335777,0.000703498,0.000782317,0.001628791,0.001553044,0.772413793,0.781021898,0.811735941,0.839378238,0.838341969,0.829571106,0.87913486,0.8969736,0.906377205,0.893656716,0.724137931,0.766423358,0.767726161,0.805699482,0.805181347,0.794582393,0.853689567,0.871216999,0.874265038,0.865205224,0.00137767,0.001306705,0.000435997,0.000405564,0.000162554,0.000184223,7.94553E-05,7.22459E-05,4.97176E-05,5.43961E-05
24009,Calvert,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.80952381,0.76344086,0.787401575,0.862318841,0.822485207,0.797546012,0.85440613,0.901185771,0.863501484,0.924581006,0.726190476,0.698924731,0.716535433,0.826086957,0.75147929,0.766871166,0.793103448,0.865612648,0.824925816,0.913407821,0.002367117,0.002262677,0.00159931,0.001041067,0.001105078,0.001096809,0.000628699,0.000459792,0.000428556,0.000220933,0.828125,0.696969697,0.78125,0.860759494,0.816666667,0.840909091,0.90625,0.846153846,0.846153846,,0.75,0.636363636,0.6875,0.810126582,0.766666667,0.840909091,0.78125,0.769230769,0.769230769,,0.002929688,0.003506136,0.003356934,0.001947108,0.002981481,0.003040477,0.005340576,0.006827492,0.013654985,,0.75,0.925925926,0.793650794,0.86440678,0.825688073,0.781512605,0.847161572,0.907488987,0.864197531,0.925714286,0.65,0.851851852,0.746031746,0.847457627,0.743119266,0.739495798,0.794759825,0.876651982,0.827160494,0.914285714,0.011375,0.004674084,0.003007435,0.002191071,0.001751312,0.001618838,0.0007123,0.000476358,0.000441253,0.000223907
24011,Caroline,Maryland,24,,,0.823529412,0.76119403,0.841463415,0.77027027,0.791666667,0.860215054,0.841463415,0.878787879,0.954545455,0.871794872,0.725490196,0.686567164,0.780487805,0.72972973,0.763888889,0.806451613,0.817073171,0.868686869,0.954545455,0.794871795,0.003904984,0.003211831,0.002089349,0.002665193,0.002505037,0.001678359,0.001822739,0.001152222,0.000986101,0.004180785,0.864864865,0.723404255,0.777777778,0.787878788,0.75,0.772727273,,,,,0.756756757,0.659574468,0.733333333,0.757575758,0.75,0.727272727,,,,,0.004975026,0.004777362,0.004345679,0.005565295,0.015625,0.009015777,,,,,0.714285714,0.85,0.918918919,0.756097561,0.8,0.887323944,0.835443038,0.885416667,0.953488372,0.864864865,0.642857143,0.75,0.837837838,0.707317073,0.766666667,0.830985916,0.810126582,0.875,0.953488372,0.783783784,0.016399417,0.009375,0.003672043,0.005049259,0.002981481,0.001978145,0.001947108,0.001139323,0.001031356,0.004580183
24013,Carroll,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.744897959,0.819047619,0.8,0.821782178,0.834319527,0.895184136,0.863486842,0.902912621,0.899709302,0.921824104,0.704081633,0.771428571,0.737142857,0.792079208,0.801775148,0.864022663,0.817434211,0.881877023,0.869186047,0.900651466,0.002126027,0.0016793,0.001107219,0.000815296,0.000470212,0.000332826,0.000245453,0.00016856,0.000165264,0.00014573,0.71641791,0.779411765,0.772727273,0.8,0.824324324,0.886075949,0.896551724,0.909090909,0.7,,0.671641791,0.75,0.715909091,0.76,0.783783784,0.873417722,0.827586207,0.886363636,0.7,,0.003291628,0.002757353,0.002311173,0.001824,0.002290092,0.001399484,0.004920251,0.002289162,0.021,,0.806451613,0.891891892,0.827586207,0.843137255,0.837121212,0.897810219,0.861830743,0.902439024,0.902654867,0.925742574,0.774193548,0.810810811,0.75862069,0.823529412,0.806818182,0.861313869,0.816925734,0.881533101,0.871681416,0.904290429,0.005639287,0.004145855,0.002104774,0.001424791,0.000590389,0.000435957,0.000258304,0.000181938,0.000164975,0.000142821
24015,Cecil,Maryland,24,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",0.67826087,0.72815534,0.793333333,0.812903226,0.796680498,0.829166667,0.841269841,0.859872612,0.885321101,0.881057269,0.591304348,0.650485437,0.746666667,0.780645161,0.742738589,0.820833333,0.793650794,0.840764331,0.844036697,0.841409692,0.002101422,0.002207322,0.001261037,0.001104763,0.000792855,0.000612775,0.000519902,0.000426368,0.000603848,0.000587839,0.666666667,0.708333333,0.826666667,0.772151899,0.821428571,0.735849057,0.76,0.88,,,0.571428571,0.652777778,0.76,0.721518987,0.767857143,0.735849057,0.72,0.88,,,0.002915452,0.003148041,0.002432,0.002543409,0.003183081,0.003667457,0.008064,0.004224,,,0.709677419,0.774193548,0.76,0.855263158,0.789189189,0.855614973,0.848275862,0.858131488,0.88317757,0.880733945,0.64516129,0.64516129,0.733333333,0.842105263,0.735135135,0.844919786,0.8,0.837370242,0.841121495,0.844036697,0.007384781,0.007384781,0.002607408,0.001749526,0.001052494,0.000700697,0.000551724,0.000471216,0.000624468,0.000603848
24017,Charles,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.757352941,0.699029126,0.851851852,0.789156627,0.852017937,0.882591093,0.849557522,0.906914894,0.886266094,0.907657658,0.713235294,0.650485437,0.783068783,0.746987952,0.807174888,0.862348178,0.82300885,0.882978723,0.84334764,0.894144144,0.001503902,0.002207322,0.000898794,0.001138536,0.000697953,0.000480582,0.000429691,0.000274807,0.000283503,0.000213177,0.778846154,0.692307692,0.861538462,0.827956989,0.873786408,0.886363636,0.886363636,0.882352941,0.846153846,0.846153846,0.730769231,0.641025641,0.792307692,0.784946237,0.815533981,0.875,0.886363636,0.862745098,0.769230769,0.846153846,0.001891784,0.002950151,0.001265817,0.001815114,0.001460566,0.001242898,0.002289162,0.002321882,0.013654985,0.010013655,0.6875,0.72,0.830508475,0.739726027,0.833333333,0.880503145,0.844067797,0.910769231,0.887417219,0.909512761,0.65625,0.68,0.762711864,0.698630137,0.8,0.855345912,0.813559322,0.886153846,0.845474614,0.895591647,0.007049561,0.008704,0.0030675,0.002884193,0.001333333,0.000778172,0.000514171,0.000310416,0.000288405,0.000216954
24019,Dorchester,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.776470588,0.670588235,0.833333333,0.826530612,0.9,0.892857143,0.882352941,0.878787879,0.833333333,0.909090909,0.741176471,0.623529412,0.822916667,0.795918367,0.871428571,0.857142857,0.843137255,0.878787879,0.805555556,0.878787879,0.00225687,0.002761653,0.001517967,0.001657473,0.001600583,0.001457726,0.002593271,0.001613936,0.004350995,0.003227871,0.775862069,0.639344262,0.806451613,0.886792453,0.916666667,0.75,,,,,0.75862069,0.62295082,0.790322581,0.867924528,0.875,0.75,,,,,0.003157161,0.003850543,0.002672787,0.002162859,0.004557292,0.01171875,,,,,0.777777778,0.75,0.882352941,0.755555556,0.891304348,0.926470588,0.866666667,0.875,0.857142857,0.909090909,0.703703704,0.625,0.882352941,0.711111111,0.869565217,0.882352941,0.844444444,0.875,0.828571429,0.878787879,0.0077224,0.009765625,0.003053124,0.004565158,0.002465686,0.001526562,0.002919067,0.001708984,0.004058309,0.003227871
24021,Frederick,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.824675325,0.77037037,0.807692308,0.832713755,0.833333333,0.864229765,0.879518072,0.895475819,0.909199522,0.923787529,0.785714286,0.718518519,0.784615385,0.788104089,0.782828283,0.845953003,0.850903615,0.873634945,0.879330944,0.905311778,0.001093295,0.001498146,0.000649977,0.000620803,0.000429314,0.000340252,0.000191064,0.000172226,0.000126772,9.89866E-05,0.822429907,0.75,0.786764706,0.793103448,0.738095238,0.849056604,0.944444444,0.88372093,0.857142857,0.875,0.76635514,0.703703704,0.757352941,0.75862069,0.690476191,0.849056604,0.916666667,0.88372093,0.857142857,0.833333333,0.001673411,0.0019306,0.001351246,0.001578581,0.002544272,0.001209052,0.002121914,0.002389727,0.008746356,0.005787037,0.829787234,0.851851852,0.830645161,0.862745098,0.858974359,0.870036101,0.875796178,0.89632107,0.910085055,0.925178147,0.829787234,0.777777778,0.814516129,0.810457516,0.807692308,0.844765343,0.847133758,0.872909699,0.879708384,0.90736342,0.003005114,0.006401463,0.001218384,0.001004027,0.000497838,0.000473418,0.000206207,0.000185516,0.00012858,9.98278E-05
24023,Garrett,Maryland,24,,,0.795180723,0.786666667,0.791304348,0.849056604,0.858585859,0.894736842,0.871428571,0.865671642,0.875,0.936170213,0.759036145,0.693333333,0.72173913,0.801886793,0.787878788,0.852631579,0.842857143,0.820895522,0.84375,0.893617021,0.002203618,0.002834963,0.001746363,0.00149872,0.001688139,0.001322642,0.001892128,0.002194419,0.004119873,0.002022673,0.766666667,0.84375,0.722222222,0.9,0.8,0.666666667,,,,,0.733333333,0.8125,0.722222222,0.9,0.8,0.666666667,,,,,0.006518519,0.004760742,0.011145405,0.009,0.016000001,0.018518519,,,,,0.811320755,0.744186047,0.804123711,0.84375,0.865168539,0.927710843,0.869565217,0.859375,0.903225807,0.931818182,0.773584906,0.604651163,0.721649485,0.791666667,0.786516854,0.879518072,0.84057971,0.8125,0.870967742,0.886363636,0.003304742,0.005559259,0.00207084,0.001718027,0.001886608,0.001276699,0.001942108,0.002380371,0.003625256,0.002289162
24025,Harford,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.773584906,0.730994152,0.849840256,0.815625,0.844863732,0.874439462,0.855670103,0.895069532,0.913043478,0.917835671,0.716981132,0.713450292,0.817891374,0.790625,0.811320755,0.852017937,0.817010309,0.869785082,0.88851728,0.893787575,0.001276221,0.00119555,0.000475863,0.000517303,0.000320921,0.000282698,0.00019266,0.000143185,0.000110428,9.51216E-05,0.773109244,0.73015873,0.857142857,0.770186335,0.807692308,0.861111111,0.818181818,0.859649123,0.85,0.962962963,0.714285714,0.706349206,0.824675325,0.745341615,0.798076923,0.851851852,0.763636364,0.807017544,0.8,0.851851852,0.001714972,0.001646191,0.00093887,0.001178929,0.001549521,0.001168521,0.003281743,0.002732285,0.008,0.004674084,0.775,0.733333333,0.842767296,0.86163522,0.855227882,0.878698225,0.85852982,0.897820164,0.914481186,0.916580845,0.725,0.733333333,0.811320755,0.836477987,0.815013405,0.852071006,0.821081831,0.874659401,0.890535918,0.894953656,0.004984375,0.004345679,0.000962763,0.000860268,0.0004042,0.000372917,0.000203754,0.00014936,0.000111154,9.68194E-05
24027,Howard,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.791044776,0.746666667,0.820143885,0.884057971,0.849765258,0.83908046,0.916201117,0.884931507,0.908531899,0.901143791,0.746268657,0.706666667,0.791366907,0.862318841,0.812206573,0.816091954,0.891061453,0.857534247,0.877017679,0.881535948,0.002826146,0.002763852,0.001187808,0.000860327,0.000716089,0.000862563,0.000271148,0.00033471,8.29037E-05,8.53189E-05,0.763636364,0.7,0.783783784,0.851851852,0.819277108,0.8375,0.923076923,0.924528302,0.840909091,0.914893617,0.727272727,0.683333333,0.783783784,0.814814815,0.819277108,0.8,0.892307692,0.905660377,0.795454546,0.914893617,0.003606311,0.003606482,0.002290092,0.00186286,0.001783881,0.002,0.00147838,0.001612069,0.003697878,0.001656666,0.916666667,0.933333333,0.861538462,0.929824561,0.869230769,0.840425532,0.914675768,0.878205128,0.910898966,0.900594732,0.833333333,0.8,0.8,0.929824561,0.807692308,0.829787234,0.890784983,0.849358974,0.879872713,0.880203908,0.011574074,0.010666667,0.002461538,0.001144752,0.001194811,0.001502557,0.000332038,0.000410091,8.40865E-05,8.95879E-05
24029,Kent,Maryland,24,,,0.769230769,0.840909091,0.851851852,0.690476191,0.818181818,0.93220339,0.890909091,0.914893617,0.975609756,0.97826087,0.717948718,0.818181818,0.796296296,0.642857143,0.763636364,0.898305085,0.836363636,0.872340426,0.926829268,0.913043478,0.005192265,0.003380917,0.003003861,0.005466472,0.003281743,0.001548357,0.002488355,0.002369417,0.001654068,0.00172598,0.862068966,0.833333333,0.769230769,0.571428571,,0.818181818,,,,,0.793103448,0.805555556,0.730769231,0.571428571,,0.727272727,,,,,0.005658289,0.004350995,0.007567137,0.011661808,,0.018031554,,,,,0.5,,0.928571429,0.80952381,0.787234043,0.958333333,0.882352941,0.913043478,0.972972973,0.977777778,0.5,,0.857142857,0.714285714,0.744680851,0.9375,0.843137255,0.869565217,0.945945946,0.911111111,0.025,,0.004373178,0.009718173,0.004045346,0.001220703,0.002593271,0.002465686,0.001381952,0.001799726
24031,Montgomery,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.841680129,0.767754319,0.866593164,0.826530612,0.8721174,0.861520999,0.875634518,0.886822959,0.895434462,0.903468348,0.794830372,0.750479846,0.82800441,0.799744898,0.828092243,0.83768445,0.840947547,0.857720291,0.860333824,0.866601989,0.000263449,0.000359424,0.000157016,0.000204277,0.00014922,0.000154335,0.00011316,9.8655E-05,2.94942E-05,2.80386E-05,0.830232558,0.741046832,0.868787276,0.829039813,0.858666667,0.822157434,0.880952381,0.88209607,0.85106383,0.870466321,0.781395349,0.721763085,0.831013917,0.805620609,0.818666667,0.793002916,0.833333333,0.829694323,0.792553192,0.787564767,0.000397248,0.000553226,0.000279184,0.000366735,0.000395871,0.000478569,0.000661376,0.000617038,0.000874535,0.000866873,0.867724868,0.829113924,0.863861386,0.823529412,0.880829016,0.8866171,0.874485597,0.887896825,0.89758106,0.905089059,0.825396825,0.816455696,0.824257426,0.792717087,0.834196891,0.866171004,0.842592593,0.864087302,0.86361297,0.870483461,0.000762523,0.000948454,0.000358557,0.000460271,0.000238882,0.000215462,0.000136451,0.000116508,3.03102E-05,2.86875E-05
24033,Prince Georges,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.830788804,0.716981132,0.86163522,0.755862069,0.865853659,0.80509915,0.890022676,0.856615385,0.90617284,0.8868667,0.784987277,0.6875,0.819496855,0.730344828,0.832039911,0.7898017,0.864512472,0.843076923,0.883950617,0.871126414,0.000214736,0.000253353,9.30326E-05,0.000135822,7.74665E-05,9.40595E-05,6.64006E-05,8.14143E-05,5.06577E-05,5.52214E-05,0.826807229,0.697609001,0.8683565,0.751156337,0.872827081,0.772186642,0.894454383,0.812765957,0.90625,0.87254902,0.781626506,0.670886076,0.825838103,0.728029602,0.84263495,0.759377859,0.864042934,0.79787234,0.895833333,0.852941177,0.000257058,0.000310546,0.000117604,0.000183166,0.000121319,0.000167176,0.000210148,0.000343132,0.000972041,0.001229731,0.852459016,0.817518248,0.839237057,0.769647697,0.855133615,0.858630952,0.887966805,0.874458875,0.906169,0.887622993,0.803278689,0.773722628,0.798365123,0.737127371,0.815752461,0.839285714,0.864730291,0.861471862,0.883359254,0.872087002,0.001295263,0.001277927,0.000438633,0.000525124,0.000211393,0.000200722,9.7072E-05,0.000103323,5.3414E-05,5.77687E-05
24035,Queen Anne's,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.774193548,0.804878049,0.890909091,0.745098039,0.796875,0.855263158,0.911111111,0.946808511,0.875,0.964705882,0.741935484,0.731707317,0.854545455,0.68627451,0.6875,0.802631579,0.822222222,0.904255319,0.802083333,0.905882353,0.006176362,0.004788091,0.002259955,0.004221604,0.003356934,0.002084396,0.001624143,0.000921039,0.001653601,0.001003053,0.791666667,0.794117647,0.911764706,0.666666667,0.7,0.857142857,,,,,0.791666667,0.735294118,0.882352941,0.62962963,0.6,0.785714286,,,,,0.006872106,0.005724608,0.003053124,0.008636895,0.012,0.012026239,,,,,,,0.857142857,0.833333333,0.840909091,0.85483871,0.915662651,0.944444444,0.868131868,0.963414634,,,0.80952381,0.75,0.727272727,0.806451613,0.819277108,0.9,0.791208791,0.902439024,,,0.007342619,0.0078125,0.004507889,0.002517539,0.001783881,0.001,0.001815356,0.001073693
24037,St Mary's,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.821917808,0.65,0.882051282,0.793548387,0.799107143,0.901477833,0.888513514,0.897610922,0.915708812,0.907801418,0.760273973,0.6,0.835897436,0.735483871,0.75,0.842364532,0.817567568,0.877133106,0.885057471,0.886524823,0.001248339,0.002,0.000703451,0.001255144,0.000837054,0.000654121,0.000503888,0.000367818,0.000389773,0.000356732,0.839622642,0.623655914,0.887640449,0.8,0.818181818,0.777777778,0.888888889,0.939393939,,0.909090909,0.801886793,0.602150538,0.842696629,0.775,0.745454546,0.755555556,0.888888889,0.909090909,,0.909090909,0.00149872,0.002575971,0.001489427,0.002179688,0.003450038,0.004104252,0.003657979,0.002504383,,0.007513148,0.775,0.740740741,0.877358491,0.786666667,0.792899408,0.936708861,0.888475836,0.892307692,0.917322835,0.907749078,0.65,0.592592593,0.830188679,0.693333333,0.75147929,0.867088608,0.810408922,0.873076923,0.885826772,0.885608856,0.0056875,0.008941727,0.001329957,0.002834963,0.001105078,0.000729405,0.000571176,0.000426206,0.00039818,0.000373822
24039,Somerset,Maryland,24,,,0.849315069,0.732142857,0.787878788,0.714285714,0.818181818,0.957446809,0.90625,0.863636364,0.833333333,1,0.808219178,0.696428571,0.757575758,0.650793651,0.818181818,0.893617021,0.78125,0.863636364,0.833333333,1,0.002123301,0.003775283,0.005565295,0.003607322,0.004507889,0.002022673,0.005340576,0.005353118,0.007716049,0,0.816666667,0.666666667,0.8125,0.625,,,,,,,0.783333333,0.666666667,0.75,0.625,,,,,,,0.002828704,0.00617284,0.01171875,0.007324219,,,,,,,1,0.85,0.764705882,0.806451613,0.8,0.975,0.931034483,0.863636364,0.833333333,1,0.923076923,0.75,0.764705882,0.677419355,0.8,0.925,0.793103448,0.863636364,0.833333333,1,0.005461994,0.009375,0.010584164,0.007049109,0.0064,0.001734375,0.005658289,0.005353118,0.007716049,0
24041,Talbot,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.75,0.75862069,0.808823529,0.857142857,0.9,0.786885246,0.935483871,0.895522388,0.884615385,0.868686869,0.678571429,0.655172414,0.720588235,0.714285714,0.871428571,0.737704918,0.903225807,0.835820896,0.858974359,0.838383838,0.003894862,0.003895199,0.002960895,0.003239391,0.001600583,0.003172072,0.001409822,0.002048124,0.001553044,0.00136865,0.804878049,0.720930233,0.75,0.84375,0.764705882,0.7,,,,,0.756097561,0.674418605,0.666666667,0.75,0.764705882,0.7,,,,,0.004497903,0.005106469,0.00617284,0.005859375,0.010584164,0.021,,,,,0.6,0.866666667,0.875,0.870967742,0.943396226,0.803921569,0.931034483,0.904761905,0.884615385,0.865979381,0.466666667,0.6,0.78125,0.677419355,0.905660377,0.745098039,0.896551724,0.841269841,0.858974359,0.835051546,0.016592592,0.016000001,0.005340576,0.007049109,0.001612069,0.003724058,0.001599082,0.002119602,0.001553044,0.001420005
24043,Washington,Maryland,24,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",0.724867725,0.705263158,0.785714286,0.856140351,0.848866499,0.875331565,0.882352941,0.913580247,0.909871245,0.918918919,0.693121693,0.678947368,0.756493507,0.821052632,0.795969773,0.832891247,0.826203209,0.888888889,0.862660944,0.878378378,0.001125418,0.001147252,0.000598088,0.000515527,0.000409073,0.000369187,0.000383934,0.000243865,0.000508485,0.000481215,0.76119403,0.729508197,0.770833333,0.872180451,0.921568628,0.830508475,0.882352941,0.923076923,,0.909090909,0.73880597,0.704918033,0.756944444,0.834586466,0.882352941,0.779661017,0.882352941,0.846153846,,0.818181818,0.001440087,0.001704989,0.001277636,0.001037984,0.002035416,0.00291169,0.006106249,0.010013655,,0.013523666,0.636363636,0.661764706,0.798780488,0.842105263,0.838150289,0.883647799,0.882352941,0.913265306,0.908296943,0.91943128,0.581818182,0.632352941,0.756097561,0.809210526,0.783236994,0.842767296,0.823529412,0.890306122,0.860262009,0.881516588,0.004423742,0.003418863,0.001124476,0.001015716,0.000490684,0.0004167,0.000407083,0.000249136,0.00052494,0.000495
24045,Wicomico,Maryland,24,,,0.815533981,0.725888325,0.796875,0.824468085,0.860103627,0.838323353,0.9,0.911458333,0.916201117,0.929347826,0.77184466,0.695431472,0.723958333,0.781914894,0.808290155,0.808383234,0.855555556,0.869791667,0.893854749,0.913043478,0.000854857,0.00107516,0.001040847,0.000907043,0.000802887,0.000927544,0.000686557,0.000589865,0.000530047,0.000431495,0.838323353,0.722580645,0.808333333,0.825688073,0.894736842,0.775,,,,,0.808383234,0.703225807,0.766666667,0.816513762,0.894736842,0.75,,,,,0.000927544,0.001346447,0.001490741,0.001374487,0.002478496,0.0046875,,,,,0.717948718,0.738095238,0.777777778,0.82278481,0.851612903,0.858267717,0.913294798,0.908108108,0.923976608,0.928176796,0.615384615,0.666666667,0.652777778,0.734177215,0.787096774,0.826771654,0.87283237,0.864864865,0.900584795,0.91160221,0.006068882,0.005291005,0.003148041,0.002470393,0.001081132,0.001127719,0.000641596,0.000631749,0.000523578,0.000445213
